CHEM670,0,David P.,
CHEM673,1,Timothy,
CHEM681,0,TBA,
CHEM681,0,Emile Schweikert,
CHEM681,3,Oleg Ozerov,
CHEM681,0,Steven E. Wheeler,
CHEM681,1,David P.,
CHEM681,0,Frank Raushel,
CHEM689,0,Karen Wooley,
CHEM690,0,TBA,
CHEM690,0,James Batteas,
CHEM690,0,Tadhg Begley,
CHEM690,0,TBA,
CHEM690,0,TBA,
CHEM690,0,TBA,
CHEM690,0,TBA,
CHEM690,0,TBA,
CHEM690,0,TBA,
CHEM690,0,Paul Cremer,
CHEM690,0,Donald,
CHEM690,0,Marcetta,
CHEM690,0,Kim Dunbar,
CHEM690,0,TBA,
CHEM690,0,TBA,
CHEM690,0,TBA,
CHEM690,0,John Gladysz,
CHEM690,0,TBA,
CHEM690,0,TBA,
CHEM690,0,Oleg Ozerov,
CHEM690,0,Daniel Romo,
CHEM690,0,David H. Russell,
CHEM690,0,James Sacchettini,
CHEM690,0,Daniel Singleton,
CHEM690,0,Karen Wooley,
CHEM690,0,Jiong Yang,
CHEM690,0,Sherry Yennello,
CHEM690,0,Hongcai Zhou,
CHEM691,0,Simon North,
CHEM691,0,David P.,
CHEM691,0,James Batteas,
CHEM691,0,Tadhg Begley,
CHEM691,0,David Bergbreiter,
CHEM691,1,John Bevan,
CHEM691,3,Janet Bluemel,
CHEM691,0,Kevin Burgess,
CHEM691,2,Abraham,
CHEM691,0,Paul Cremer,
CHEM691,1,Donald,
CHEM691,0,Marcetta,
CHEM691,0,Kim Dunbar,
CHEM691,1,Francois Gabbai,
CHEM691,0,TBA,
CHEM691,1,John Gladysz,
CHEM691,0,Michael Hall,
CHEM691,0,TBA,
CHEM691,0,Christian Hilty,
CHEM691,0,Timothy,
CHEM691,0,Jaan Laane,
CHEM691,0,Paul Lindahl,
CHEM691,1,Wenshe Liu,
CHEM691,0,Robert Lucchese,
CHEM691,0,Ronald Macfarlane,
CHEM691,0,Joseph Natowitz,
CHEM691,0,Simon North,
CHEM691,0,Oleg Ozerov,
CHEM691,0,Frank Raushel,
CHEM691,0,Daniel Romo,
CHEM691,0,TBA,
CHEM691,0,David H. Russell,
CHEM691,0,James Sacchettini,
CHEM691,0,Emile Schweikert,
CHEM691,0,Daniel Singleton,
CHEM691,0,Dong Son,
CHEM691,0,Manuel Soriaga,
CHEM691,0,Gyula Vigh,
CHEM691,0,Coran Watanabe,
CHEM691,0,Steven E. Wheeler,
CHEM691,3,Karen Wooley,
CHEM691,0,Jiong Yang,
CHEM691,0,TBA,
CHEM691,1,Sherry Yennello,
CHEM691,1,Hongcai Zhou,
CHEM691,0,TBA,
CHEM691,0,TBA,
CHEM691,0,Simon North,
CHEM695,2,Hongcai Zhou,
CHEM697,0,Timothy,
CHEM697,0,Kenn Harding,
CHEM697,0,Simon North,
CHEN204,60,Arul Jayaraman,
CHEN204,22,James Holste,
CHEN204,0,TBA,
CHEN301,11,Cynthia Raisor,
CHEN301,37,Cynthia Raisor,
CHEN301,5,Cynthia Raisor,
CHEN304,39,Sreeram,
CHEN304,60,Victor Ugaz,
CHEN313,16,Hae-Kwon Jeong,
CHEN313,60,Tahir Cagin,
CHEN320,90,Jorge Seminario,
CHEN354,59,Zhilei Chen,
CHEN414,18,Charles E. Isdale,
CHEN414,18,Charles E. Isdale,
CHEN414,18,Charles E. Isdale,
CHEN414,18,Charles E. Isdale,
CHEN414,18,Charles E. Isdale,
CHEN422,7,Rosana Moreira,
CHEN424,60,Katy Kao,
CHEN424,19,TBA,
CHEN425,60,Mahmoud El-,
CHEN425,9,Mahmoud El-,
CHEN425,24,Mahmoud El-,
CHEN426,48,John Baldwin,
CHEN430,40,William Rogers,
CHEN433,17,James D. White,
CHEN433,7,James D. White,
CHEN433,10,James D. White,
CHEN433,16,James D. White,
CHEN451,29,Jodie L.,
CHEN455,80,Mahboobul,
CHEN461,74,Carl Laird,
CHEN481,18,Muhammad N.,
CHEN481,18,Charles Glover,
CHEN481,18,Charles Glover,
CHEN481,18,James Holste,
CHEN481,17,James Holste,
CHEN485,0,Benjamin A.,
CHEN485,0,Perla Balbuena,
CHEN485,2,Mahmoud El-,
CHEN485,0,Carl Laird,
CHEN485,0,Daniel Shantz,
CHEN485,0,Zheng Cheng,
CHEN489,8,Zivko Nikolov,
CHEN491,0,Arul Jayaraman,
CHEN491,1,Mahmoud El-,
CHEN491,0,Jodie L.,
CHEN491,0,Carl Laird,
CHEN491,0,Katy Kao,
CHEN491,0,Benjamin A.,
CHEN491,0,Arul Jayaraman,
CHEN491,0,Perla Balbuena,
CHEN491,1,Hae-Kwon Jeong,
CHEN491,0,Jorge Seminario,
CHEN491,0,Zhilei Chen,
CHEN491,0,Yue Kuo,
CHEN491,0,Jodie L.,
CHEN491,1,Mark Holtzapple,
CHEN491,0,Victor Ugaz,
CHEN491,1,Sreeram,
CHEN491,0,Zheng Cheng,
CHEN601,0,James D. White,
CHEN604,2,TBA,
CHEN623,1,Perla Balbuena,
CHEN629,12,Charles Glover,
CHEN641,4,Jodie L.,
CHEN655,5,Mahboobul,
CHEN681,1,TBA,
CHEN684,0,Mark Holtzapple,
CHEN684,0,Mahboobul,
CHEN684,0,Victor Ugaz,
CHEN685,0,Mahmoud El-,
CHEN691,0,Arul Jayaraman,
CHEN691,1,Benjamin A.,
CHEN691,0,Juergen Hahn,
CHEN691,1,Muhammad N.,
CHEN691,0,Perla Balbuena,
CHEN691,0,Hae-Kwon Jeong,
CHEN691,0,Jorge Seminario,
CHEN691,0,Zhilei Chen,
CHEN691,0,Mahmoud El-,
CHEN691,0,Yue Kuo,
CHEN691,0,Jodie L.,
CHEN691,0,Carl Laird,
CHEN691,0,Charles Glover,
CHEN691,0,Kenneth Hall,
CHEN691,0,James Holste,
CHEN691,0,Mark Holtzapple,
CHEN691,0,Tahir Cagin,
CHEN691,3,Mahboobul,
CHEN691,2,Victor Ugaz,
CHEN691,0,Jaime Grunlan,
CHEN691,0,Michael Pishko,
CHEN691,0,Sreeram,
CHEN691,0,Gilbert Froment,
CHEN691,0,Daniel Shantz,
CHEN691,0,Mustafa Akbulut,
CHEN691,0,Katy Kao,
CHEN691,0,Zheng Cheng,
CHEN691,0,Mariah Hahn,
CHEN691,0,Mahmoud El-,
CHEN695,4,Arul Jayaraman,
CHIN101,4,F F. Yu,
CHIN101,0,F F. Yu,
CHIN101,1,F F. Yu,
CHIN102,8,Wei Dong Shi,
CHIN201,10,Xiumei Cao,
CHIN201,10,Xiumei Cao,
CHIN285,1,Xiumei Cao,
CHIN301,12,Wei Dong Shi,
CHIN302,6,Wei Dong Shi,
CLAS101,10,Justin Lake,
CLAS121,2,Ines D. Golsan,
CLAS121,6,Ines D. Golsan,
CLAS122,9,Ines D. Golsan,
CLAS122,8,TBA,
CLAS211,15,Christoph Konrad,
CLAS221,19,Federica Ciccolella,
CLAS222,14,Craig Kallendorf,
CLAS250,10,Justin Lake,
CLAS313,5,Federica Ciccolella,
CLAS321,7,Christoph Konrad,
CLAS371,22,Steven M.,
CLAS372,19,Federica Ciccolella,
CLAS418,9,Ada L. Palmer,
CLAS427,16,Christoph Konrad,
CLAS444,5,Deborah N.,
CLAS491,5,Christoph Konrad,
COMM101,0,Nancy Street,
COMM101,0,Nancy Street,
COMM203,13,Jennifer Jones,
COMM203,13,Jennifer Jones,
COMM203,13,Jennifer Jones,
COMM203,13,Jennifer Jones,
COMM203,13,Jennifer Jones,
COMM203,13,Jennifer Jones,
COMM203,13,Jennifer Jones,
COMM203,13,Jennifer Jones,
COMM203,13,Jennifer Jones,
COMM203,13,Jennifer Jones,
COMM203,12,Jennifer Jones,
COMM203,9,Jennifer Jones,
COMM203,12,Jennifer Jones,
COMM203,13,Jennifer Jones,
COMM203,11,Jennifer Jones,
COMM203,12,Jennifer Jones,
COMM203,13,Jennifer Jones,
COMM203,13,Jennifer Jones,
COMM203,0,Jennifer Jones,
COMM203,0,Jennifer Jones,
COMM203,12,Stacy H.,
COMM203,13,TBA,
COMM203,13,TBA,
COMM203,13,Stacy H.,
COMM203,13,TBA,
COMM203,13,TBA,
COMM203,13,TBA,
COMM203,13,TBA,
COMM203,13,TBA,
COMM203,13,TBA,
COMM203,0,TBA,
COMM205,4,Stacy H.,
COMM205,4,Stacy H.,
COMM205,3,TBA,
COMM205,3,TBA,
COMM205,3,TBA,
COMM205,6,TBA,
COMM210,5,TBA,
COMM210,11,TBA,
COMM210,7,TBA,
COMM210,9,TBA,
COMM210,9,TBA,
COMM215,13,TBA,
COMM215,13,TBA,
COMM230,9,Taejin Koh,
COMM230,13,Taejin Koh,
COMM240,2,TBA,
COMM240,6,TBA,
COMM243,13,TBA,
COMM243,13,TBA,
COMM243,13,TBA,
COMM243,13,TBA,
COMM243,0,TBA,
COMM250,7,Dale Rice,
COMM291,0,Nancy Street,
COMM301,96,Jennifer Jones,
COMM305,120,Joshua Barbour,
COMM308,141,Christopher E.,
COMM315,116,Ariadne A.,
COMM320,20,Rebecca E. Gill,
COMM320,1,Eric P. James,
COMM320,97,Eric P. James,
COMM324,38,Nancy Street,
COMM325,76,Patty A. Bogue,
COMM327,37,TBA,
COMM330,36,Cara J. Wallis,
COMM330,35,Brian J.,
COMM335,76,Antonio La-,
COMM345,47,Brian J.,
COMM350,40,Joshua Heuman,
COMM360,45,Joshua Heuman,
COMM365,6,Alan Kluver,
COMM365,58,Alan Kluver,
COMM370,11,Marleah L. Dean,
COMM375,26,Marissa J. Doshi,
COMM420,20,Misty M. Wilson,
COMM425,19,Kristan A. Poirot,
COMM431,19,TBA,
COMM437,25,Jennifer Jones,
COMM443,25,Misty M. Wilson,
COMM443,25,Misty M. Wilson,
COMM446,25,Joshua Barbour,
COMM450,25,Traci J. Hong,
COMM452,25,Cara J. Wallis,
COMM460,25,Patrick Burkart,
COMM460,25,Rebecca E. Gill,
COMM470,6,Richard Street,
COMM480,23,Heidi Campbell,
COMM484,0,Nancy Street,
COMM484,0,Nancy Street,
COMM485,0,Dale Rice,
COMM491,0,Joshua Barbour,
COMM491,0,Srividya,
COMM497,0,Jennifer Jones,
COMM610,5,Christopher E.,
COMM620,1,Richard Street,
COMM636,8,Charles Conrad,
COMM640,3,Jennifer Mercieca,
COMM650,1,Kristan A. Poirot,
COMM662,7,Joshua Heuman,
COMM663,3,Heidi Campbell,
COMM665,5,Patrick Burkart,
COMM669,4,Traci J. Hong,
COMM681,1,Charles Conrad,
COMM685,0,James Aune,
COMM685,0,Antonio La-,
COMM685,0,Edward L.,
COMM685,0,Alan Kluver,
COMM685,0,Patrick Burkart,
COMM685,0,Christopher E.,
COMM691,1,James Barge,
COMM691,0,Antonio La-,
COMM691,1,Richard Street,
COMM691,0,Joshua Heuman,
COMM691,0,Jennifer Mercieca,
COMM691,0,James Aune,
COMM691,0,Barbara Sharf,
COMM691,0,Katherine Miller,
COMM691,0,Aisha Durham,
COMM691,0,Linda Putnam,
COMM691,0,Patrick Burkart,
COMM691,1,Charles Conrad,
COMM691,0,James Barge,
COMM691,0,Charles Conrad,
COMM691,0,James Aune,
COMM691,0,Tasha Dubriwny,
COMM691,0,Antonio La-,
COMM691,0,Richard Street,
COMM691,0,Barbara Sharf,
COSC175,1,Darrell E.,
COSC175,1,Kimberly A.,
COSC175,0,Zofia K.,
COSC175,0,James P. Smith,
COSC175,0,Mike T. Duff,
COSC175,0,TBA,
COSC175,0,TBA,
COSC253,23,Robert Segner,
COSC253,0,Robert Segner,
COSC254,17,Robert Segner,
COSC254,0,Robert Segner,
COSC275,0,Ronald L.,
COSC275,12,Ronald L.,
COSC275,3,Ronald L.,
COSC275,0,TBA,
COSC301,71,Kenneth,
COSC321,38,Kunhee Choi,
COSC321,38,Kunhee Choi,
COSC321,18,Kunhee Choi,
COSC323,16,Nancy L. Holland,
COSC323,16,Nancy L. Holland,
COSC323,16,Nancy L. Holland,
COSC323,16,Nancy L. Holland,
COSC323,16,Nancy L. Holland,
COSC323,16,Nancy L. Holland,
COSC323,11,John Nichols,
COSC325,50,Iftekharudd,
COSC325,40,Iftekharudd,
COSC326,20,Paul K. Woods,
COSC351,51,Kenneth,
COSC353,18,David Bilbo,
COSC353,25,David Bilbo,
COSC353,25,David Bilbo,
COSC353,25,Edelmiro,
COSC364,33,Anne B. McGowan,
COSC364,27,Anne B. McGowan,
COSC364,33,Anne B. McGowan,
COSC375,26,Ben F. Bigelow,
COSC375,26,Ben F. Bigelow,
COSC375,11,Ronald L.,
COSC375,26,Ben F. Bigelow,
COSC381,94,George Eustace,
COSC421,10,Mohammed,
COSC421,48,Mohammed,
COSC422,8,John Nichols,
COSC440,9,Jose Fernandez-,
COSC442,25,Kimberly A.,
COSC442,10,James Smith,
COSC443,11,Ho-Yeong Kang,
COSC461,24,Ho-Yeong Kang,
COSC463,26,Debra R. Ellis,
COSC463,26,Debra R. Ellis,
COSC463,8,Debra R. Ellis,
COSC464,24,Anne B. McGowan,
COSC465,36,Melissa S.,
COSC468,6,Melissa S.,
COSC475,26,Boong-Yeol Ryoo,
COSC475,26,Boong-Yeol Ryoo,
COSC475,26,Boong-Yeol Ryoo,
COSC477,59,Vergel Gay,
COSC483,63,Erica T. Wozniak,
COSC485,0,Melissa S.,
COSC485,0,TBA,
COSC489,7,Ben F. Bigelow,
COSC489,5,Zofia K.,
COSC491,0,TBA,
COSC491,0,Boong-Yeol Ryoo,
COSC494,0,George Eustace,
COSC494,0,George Eustace,
COSC601,2,Robert Segner,
COSC602,0,Sarel Lavy,
COSC606,1,John A. Bryant,
COSC608,1,Mohammed,
COSC620,6,James Smith,
COSC621,12,Edelmiro,
COSC622,16,Zofia K.,
COSC628,14,Ray F. Grisham,
COSC642,11,Kenneth,
COSC663,25,John A. Bryant,
COSC681,0,Sarel Lavy,
COSC685,0,TBA,
COSC685,0,Edelmiro,
COSC685,0,Paul K. Woods,
COSC689,0,Ben F. Bigelow,
COSC691,0,Ho-Yeong Kang,
COSC691,0,Jose Fernandez-,
COSC691,0,David Bilbo,
COSC691,0,Boong-Yeol Ryoo,
COSC691,0,David Bilbo,
COSC693,0,Joseph Horlen,
COSC693,0,John Nichols,
COSC693,0,Iftekharudd,
CPSY626,5,Timothy Elliott,
CPSY631,6,Dan F. Brossart,
CPSY635,4,Timothy Elliott,
CPSY636,4,Charles Ridley,
CPSY639,2,TBA,
CPSY664,0,Dan F. Brossart,
CPSY664,0,Linda Castillo,
CPSY666,3,Linda Castillo,
CPSY672,5,Charles Ridley,
CPSY683,0,Dan F. Brossart,
CPSY683,0,Timothy Elliott,
CPSY683,6,William Rae,
CPSY683,0,William Rae,
CPSY684,1,Linda Castillo,
CPSY684,2,Linda Castillo,
CPSY685,1,Lizette Ojeda,
CPSY685,0,Charles Ridley,
CPSY685,1,Dan F. Brossart,
CPSY685,1,Linda Castillo,
CPSY685,2,Timothy Elliott,
CPSY689,9,Linda Castillo,
CPSY691,0,Charles Ridley,
CPSY691,1,Dan F. Brossart,
CPSY691,0,Linda Castillo,
CPSY691,0,Timothy Elliott,
CPSY691,1,Dan F. Brossart,
CPSY691,1,Linda Castillo,
CPSY691,0,Timothy Elliott,
CSCE110,10,Tiffani Williams,
CSCE110,3,Tiffani Williams,
CSCE110,9,Tiffani Williams,
CSCE111,19,Joseph D. Hurley,
CSCE111,11,Joseph D. Hurley,
CSCE111,3,Joseph D. Hurley,
CSCE113,13,Teresa Leyk,
CSCE113,3,Teresa Leyk,
CSCE113,0,Teresa Leyk,
CSCE121,5,Jennifer Welch,
CSCE121,4,Walter Daugherity,
CSCE121,2,Walter Daugherity,
CSCE121,3,Walter Daugherity,
CSCE121,3,Walter Daugherity,
CSCE121,5,Walter Daugherity,
CSCE121,3,Walter Daugherity,
CSCE121,0,Bjarne Stroustrup,
CSCE121,0,Walter Daugherity,
CSCE121,3,Bjarne Stroustrup,
CSCE121,5,Walter Daugherity,
CSCE181,17,Thomas Ioerger,
CSCE206,1,Joseph D. Hurley,
CSCE206,3,Joseph D. Hurley,
CSCE206,1,Joseph D. Hurley,
CSCE206,5,Joseph D. Hurley,
CSCE206,21,Joseph D. Hurley,
CSCE206,6,Joseph D. Hurley,
CSCE221,11,Teresa Leyk,
CSCE221,12,Teresa Leyk,
CSCE221,1,Teresa Leyk,
CSCE221,9,Teresa Leyk,
CSCE221,27,Teresa Leyk,
CSCE221,12,Teresa Leyk,
CSCE222,12,Sing Sze,
CSCE222,36,Hyunyoung Lee,
CSCE312,2,Rabinarayan,
CSCE312,4,Rabinarayan,
CSCE312,2,Rabinarayan,
CSCE313,27,TBA,
CSCE313,22,TBA,
CSCE313,28,TBA,
CSCE313,15,TBA,
CSCE314,21,Hyunyoung Lee,
CSCE315,30,Yoonsuck Choe,
CSCE315,7,Yoonsuck Choe,
CSCE315,30,Yoonsuck Choe,
CSCE411,55,Andreas,
CSCE420,52,Dylan A. Shell,
CSCE434,6,Lawrence,
CSCE434,18,Lawrence,
CSCE435,54,Vivek Sarin,
CSCE436,55,Tracy Hammond,
CSCE441,50,Scott Schaefer,
CSCE443,13,Scott Schaefer,
CSCE462,16,Jyh Liu,
CSCE462,16,Jyh Liu,
CSCE463,30,Dmitri Loguinov,
CSCE464,40,Radu Stoleru,
CSCE470,55,James Caverlee,
CSCE481,111,TBA,
CSCE482,10,Ricardo Gutierrez-,
CSCE482,18,Ricardo Gutierrez-,
CSCE483,12,Dezhen Song,
CSCE483,6,Dezhen Song,
CSCE485,0,Jaakko Jarvi,
CSCE485,0,Tracy Hammond,
CSCE485,0,James Caverlee,
CSCE485,0,Dylan A. Shell,
CSCE485,0,Radu Stoleru,
CSCE491,0,Nancy Amato,
CSCE491,0,Tracy Hammond,
CSCE491,0,Vivek Sarin,
CSCE491,0,Nancy Amato,
CSCE491,0,Jennifer Welch,
CSCE491,0,Tracy Hammond,
CSCE491,0,Guofei Gu,
CSCE491,0,James Caverlee,
CSCE491,0,Dylan A. Shell,
CSCE608,39,Anxiao Jiang,
CSCE612,2,Dmitri Loguinov,
CSCE614,17,Eun Kim,
CSCE620,5,Nancy Amato,
CSCE625,25,Yoonsuck Choe,
CSCE628,4,Tiffani Williams,
CSCE629,8,Jianer Chen,
CSCE634,22,Frank Shipman,
CSCE635,4,Robin Murphy,
CSCE646,5,Ergun Akleman,
CSCE649,1,John Keyser,
CSCE655,0,Andrew Kerne,
CSCE663,3,Riccardo Bettati,
CSCE664,14,Radu Stoleru,
CSCE665,17,Guofei Gu,
CSCE666,15,Ricardo Gutierrez-,
CSCE668,5,Jennifer Welch,
CSCE669,0,Jianer Chen,
CSCE680,1,Duncan Walker,
CSCE681,11,Lawrence,
CSCE684,0,Ricardo Gutierrez-,
CSCE684,0,John Keyser,
CSCE684,0,Duncan Walker,
CSCE684,0,Jinxiang Chai,
CSCE684,0,Robin Murphy,
CSCE684,0,Eun Kim,
CSCE684,0,John Keyser,
CSCE684,1,Andreas,
CSCE684,0,Duncan Walker,
CSCE684,0,Rabinarayan,
CSCE684,0,Jennifer Welch,
CSCE684,0,Frank Shipman,
CSCE684,0,James Caverlee,
CSCE684,0,Paul Gratz,
CSCE685,0,Tiffani Williams,
CSCE685,0,Robin Murphy,
CSCE685,0,John Keyser,
CSCE685,0,Tracy Hammond,
CSCE685,0,Riccardo Bettati,
CSCE685,0,Frank Shipman,
CSCE685,0,James Caverlee,
CSCE685,0,Nancy Amato,
CSCE691,0,Udo Pooch,
CSCE691,0,TBA,
CSCE691,1,Ricardo Gutierrez-,
CSCE691,1,Jinxiang Chai,
CSCE691,1,Andrew Kerne,
CSCE691,0,Richard K. Furuta,
CSCE691,1,Dmitri Loguinov,
CSCE691,1,Radu Stoleru,
CSCE691,0,Tiffani Williams,
CSCE691,0,Evdokia Nikolova,
CSCE691,1,Dezhen Song,
CSCE691,0,Ricardo Gutierrez-,
CSCE691,0,Jaakko Jarvi,
CSCE691,0,Sing Sze,
CSCE691,1,Robin Murphy,
CSCE691,0,Vivek Sarin,
CSCE691,0,Eun Kim,
CSCE691,0,John Keyser,
CSCE691,1,Andreas,
CSCE691,0,Jianer Chen,
CSCE691,0,Duncan Walker,
CSCE691,0,Jyh Liu,
CSCE691,0,Scott Schaefer,
CSCE691,0,Rabinarayan,
CSCE691,1,Yoonsuck Choe,
CSCE691,0,Anxiao Jiang,
CSCE691,5,Nancy Amato,
CSCE691,0,Valerie Taylor,
CSCE691,1,Jennifer Welch,
CSCE691,2,Tracy Hammond,
CSCE691,0,Riccardo Bettati,
CSCE691,1,Bjarne Stroustrup,
CSCE691,0,Frank Shipman,
CSCE691,0,Thomas Ioerger,
CSCE691,0,Lawrence,
CSCE691,1,Gabriel Dos Reis,
CSCE691,0,Guofei Gu,
CSCE691,2,James Caverlee,
CSCE691,0,Dylan A. Shell,
CSCE691,0,Paul Gratz,
CSCE691,0,Zachary O. Dugas,
CSCE691,0,Jinxiang Chai,
CSCE691,0,Andrew Kerne,
CSCE691,0,Richard K. Furuta,
CSCE691,0,Dmitri Loguinov,
CSCE691,0,Sing Sze,
CSCE691,0,Robin Murphy,
CSCE691,0,Andreas,
CSCE691,0,Jyh Liu,
CSCE691,0,Rabinarayan,
CSCE691,0,Yoonsuck Choe,
CSCE691,0,Nancy Amato,
CSCE691,0,Jennifer Welch,
CSCE691,0,Riccardo Bettati,
CSCE691,0,Thomas Ioerger,
CSCE691,0,James Caverlee,
CVEN207,13,Dallas Little,
CVEN207,8,Dallas Little,
CVEN221,29,William Beason,
CVEN221,3,Joseph Bracci,
CVEN301,38,Qi Ying,
CVEN301,45,Kung-Hui Chu,
CVEN302,18,Harry Jones,
CVEN302,55,Kuang-An Chang,
CVEN303,3,Nasir Gharaibeh,
CVEN303,7,Nasir Gharaibeh,
CVEN303,9,Nasir Gharaibeh,
CVEN303,10,Timothy Chinn,
CVEN303,6,Timothy Chinn,
CVEN303,16,Timothy Chinn,
CVEN303,4,Timothy Chinn,
CVEN305,45,William Beason,
CVEN305,10,Marcelo-Javier,
CVEN305,60,Lee L. Lowery,
CVEN305,45,Brett A. Story,
CVEN305,10,TBA,
CVEN306,55,Amy E. Martin,
CVEN306,35,Dan Zollinger,
CVEN307,33,Xiu Wang,
CVEN307,45,Yunlong Zhang,
CVEN311,0,TBA,
CVEN311,54,Huilin Gao,
CVEN311,55,Hamn Chen,
CVEN322,37,Lee L. Lowery,
CVEN322,62,Luca Quadrifoglio,
CVEN333,9,Kenneth,
CVEN339,34,Ralph Wurbs,
CVEN339,21,James Brumbelow,
CVEN342,18,Maryam S.,
CVEN342,18,Maryam S.,
CVEN342,18,Maryam S.,
CVEN342,18,Maryam S.,
CVEN343,12,Dan Zollinger,
CVEN343,12,Dan Zollinger,
CVEN345,51,Harry Jones,
CVEN345,57,TBA,
CVEN349,89,Ivan Damnjanovic,
CVEN363,48,James R. Morgan,
CVEN363,61,Norris Stubbs,
CVEN365,16,Giovanna,
CVEN365,16,Giovanna,
CVEN365,16,Giovanna,
CVEN365,15,Zenon Medina,
CVEN365,16,Zenon Medina,
CVEN365,7,Zenon Medina,
CVEN400,25,TBA,
CVEN400,14,Timothy Chinn,
CVEN402,7,Bill Batchelor,
CVEN405,31,John Walewski,
CVEN406,24,Robin L.,
CVEN417,0,Jon A. Epps,
CVEN424,15,Ray W. James,
CVEN424,15,Ray W. James,
CVEN424,15,Ray W. James,
CVEN424,15,Ray W. James,
CVEN435,4,Jean-Louis Briaud,
CVEN444,41,John Mander,
CVEN444,45,Anna Birely,
CVEN445,27,Luciana Barroso,
CVEN446,49,Gary Fry,
CVEN446,23,Peter Keating,
CVEN454,26,Mark Burris,
CVEN457,18,Gene Hawkins,
CVEN463,21,Anthony Cahill,
CVEN473,12,Stuart Anderson,
CVEN483,11,Marybeth Hueste,
CVEN485,0,TBA,
CVEN485,0,TBA,
CVEN485,0,TBA,
CVEN485,0,TBA,
CVEN491,0,TBA,
CVEN491,0,Harry Jones,
CVEN491,0,TBA,
CVEN491,0,TBA,
CVEN601,1,Kung-Hui Chu,
CVEN617,1,Yunlong Zhang,
CVEN619,4,Qi Ying,
CVEN620,1,Bill Batchelor,
CVEN622,0,Dan Zollinger,
CVEN622,0,Dan Zollinger,
CVEN623,2,Robert Lytton,
CVEN624,3,Nasir Gharaibeh,
CVEN628,3,Ralph Wurbs,
CVEN633,12,James R. Morgan,
CVEN635,1,Dominique Lord,
CVEN638,3,John Walewski,
CVEN644,12,Kenneth,
CVEN647,3,Charles Aubeny,
CVEN649,2,Giovanna,
CVEN651,1,Zenon Medina,
CVEN653,2,Jon A. Epps,
CVEN654,3,David Ford,
CVEN657,14,Luciana Barroso,
CVEN658,11,Francisco Olivera,
CVEN662,1,Stefan Hurlebaus,
CVEN663,5,Peter Keating,
CVEN664,3,James Brumbelow,
CVEN666,5,Jean-Louis Briaud,
CVEN666,0,Jean-Louis Briaud,
CVEN668,6,Stuart Anderson,
CVEN671,12,John Mander,
CVEN672,7,Xiu Wang,
CVEN673,5,Marcelo-Javier,
CVEN675,3,Anthony Cahill,
CVEN681,3,Huilin Gao,
CVEN684,0,Mark Burris,
CVEN685,0,Charles Aubeny,
CVEN685,3,William Beason,
CVEN685,0,David Ford,
CVEN685,0,Amy E. Martin,
CVEN685,0,TBA,
CVEN685,0,Gary Fry,
CVEN685,0,Richard Mercier,
CVEN685,0,Ralph Wurbs,
CVEN685,1,Dominique Lord,
CVEN685,0,Kenneth,
CVEN685,0,Yunlong Zhang,
CVEN685,0,Gene Hawkins,
CVEN685,0,Stefan Hurlebaus,
CVEN685,0,TBA,
CVEN688,19,Hamn Chen,
CVEN689,0,Philip Park,
CVEN691,1,Stuart Anderson,
CVEN691,1,Charles Aubeny,
CVEN691,0,Luciana Barroso,
CVEN691,0,Bill Batchelor,
CVEN691,2,William Beason,
CVEN691,2,Mark Burris,
CVEN691,0,Joseph Bracci,
CVEN691,0,Jean-Louis Briaud,
CVEN691,0,Anthony Cahill,
CVEN691,1,James Brumbelow,
CVEN691,0,Amy E. Martin,
CVEN691,1,David Ford,
CVEN691,1,Gary Fry,
CVEN691,2,Marybeth Hueste,
CVEN691,0,Harry Jones,
CVEN691,0,Peter Keating,
CVEN691,0,Gretchen R. Miller,
CVEN691,0,Dallas Little,
CVEN691,0,Robert Lytton,
CVEN691,0,James R. Morgan,
CVEN691,1,Philip Park,
CVEN691,1,John Niedzwecki,
CVEN691,1,Francisco Olivera,
CVEN691,0,Junuthula Reddy,
CVEN691,0,Norris Stubbs,
CVEN691,0,John Walewski,
CVEN691,0,Ralph Wurbs,
CVEN691,0,Dominique Lord,
CVEN691,1,Dan Zollinger,
CVEN691,0,Kenneth,
CVEN691,0,Yunlong Zhang,
CVEN691,0,Gene Hawkins,
CVEN691,0,Ivan Damnjanovic,
CVEN691,0,Eyad Masad,
CVEN691,0,Giovanna,
CVEN691,0,Kung-Hui Chu,
CVEN691,0,Marcelo-Javier,
CVEN691,0,Luca Quadrifoglio,
CVEN691,3,Stefan Hurlebaus,
CVEN691,0,John Mander,
CVEN691,0,Qi Ying,
CVEN691,0,Nasir Gharaibeh,
CVEN691,0,Xiu Wang,
CVEN691,0,Zenon Medina,
CVEN691,0,Jon A. Epps,
CVEN696,0,Gene Hawkins,
DASC202,50,TBA,
DASC326,91,Thomas Taylor,
DASC327,5,Thomas Taylor,
DASC327,6,Thomas Taylor,
DASC327,6,Thomas Taylor,
DCED160,3,Kathleen Byrne,
DCED161,10,Kathleen Byrne,
DCED162,12,Kathleen Byrne,
DCED171,2,Christine Bergeron,
DCED172,13,Christine Bergeron,
DCED173,9,Carisa Armstrong,
DCED303,6,Carisa Armstrong,
DCED306,13,Kathleen Byrne,
DCED402,0,Christine Bergeron,
ECEN214,2,Arum Han,
ECEN214,5,Arum Han,
ECEN214,5,Arum Han,
ECEN214,0,Arum Han,
ECEN214,6,Scott L. Miller,
